2Theta,Ortho,Tetrag
34.03653028,1232.409647	,1272.029679
34.06253028,1224.378521	,1227.567621
34.08853028,1250.121933	,1273.933226
34.11453028,1201.908458	,1282.575036
34.14053028,1241.843437	,1300.015118
34.16653028,1271.383569	,1289.39232
34.19253028,1255.753423	,1315.229831
34.21853028,1222.647539	,1253.255716
34.24453028,1246.17063	,1262.005482
34.27053028,1202.841851	,1301.903448
34.29653028,1225.760116	,1289.604264
34.32253028,1206.533928	,1270.476216
34.34853028,1200.721618	,1291.957922
34.37453028,1211.753308	,1356.642549
34.40053028,1248.476638	,1320.435984
34.42653028,1243.252568	,1292.65167
34.45253028,1228.52495	,1287.086096
34.47853028,1215.256446	,1345.609176
34.50453028,1168.624926	,1327.984264
34.53053028,1184.140001	,1297.88189
34.55653028,1221.600342	,1332.200076
34.58253028,1211.269109	,1362.033775
34.60853028,1174.118976	,1356.1944
34.63453028,1210.007995	,1330.431997
34.66053028,1229.107616	,1335.983568
34.68653028,1258.950111	,1333.789934
34.71253028,1297.925021	,1332.502421
34.73853028,1239.56114	,1337.975263
34.76453028,1234.12467	,1374.077661
34.79053028,1261.254659	,1396.816898
34.81653028,1239.852347	,1376.3822
34.84253028,1213.301639	,1333.761824
34.86853028,1252.559347	,1285.817724
34.89453028,1270.756043	,1349.159857
34.92053028,1241.995386	,1413.761938
34.94653028,1267.801774	,1427.747364
34.97253028,1275.07278	,1314.454935
34.99853028,1265.899655	,1321.615851
35.02453028,1263.649163	,1403.378228
35.05053028,1256.709462	,1348.31022
35.07653028,1245.689043	,1374.816987
35.10253028,1267.617888	,1424.429064
35.12853028,1302.327309	,1395.097907
35.15453028,1253.131047	,1454.978224
35.18053028,1194.120499	,1441.506515
35.20653028,1233.686637	,1447.85004
35.23253028,1251.130659	,1501.910267
35.25853028,1269.969132	,1545.290414
35.28453028,1289.295179	,1622.003298
35.31053028,1231.534625	,1756.500361
35.33653028,1284.085598	,1808.259995
35.36253028,1354.007627	,2042.870755
35.38853028,1313.020682	,2222.08708
35.41453028,1254.624388	,2624.115579
35.44053028,1314.014933	,3207.988888
35.46653028,1334.069422	,4104.527507
35.49253028,1395.665414	,5164.635294
35.51853028,1367.695233	,6216.058036
35.54453028,1364.067689	,6239.897211
35.57053028,1344.526268	,5356.45564
35.59653028,1427.946949	,4895.694914
35.62253028,1392.280442	,4668.77943
35.64853028,1522.713847	,4168.967368
35.67453028,1546.518591	,3708.698417
35.70053028,1647.581792	,3589.233334
35.72653028,1732.74756	,3947.818385
35.75253028,1771.000503	,4618.392202
35.77853028,2137.112091	,6014.769992
35.80453028,2407.255083	,8385.656911
35.83053028,2806.867272	,10812.67251
35.85653028,3466.855505	,11080.63512
35.88253028,4558.858925	,9462.212714
35.90853028,6243.517333	,8041.873719
35.93453028,8332.344364	,7104.454293
35.96053028,10321.82727	,5796.485438
35.98653028,11719.81704	,4099.492189
36.01253028,12580.22405	,2962.682254
36.03853028,14081.69019	,2329.117567
36.06453028,13741.75688	,1964.376943
36.09053028,11304.38031	,1783.272681
36.11653028,9157.285165	,1667.492425
36.14253028,7727.587985	,1567.687364
36.16853028,6008.140157	,1535.858432
36.19453028,4287.692263	,1513.005782
36.22053028,3136.112512	,1460.422955
36.24653028,2484.023475	,1455.010423
36.27253028,2062.956909	,1425.854111
36.29853028,1833.430052	,1382.697759
36.32453028,1731.007835	,1278.5487
36.35053028,1577.284945	,1391.929727
36.37653028,1429.806947	,1357.471226
36.40253028,1459.548876	,1293.636904
36.42853028,1360.414002	,1294.545668
36.45453028,1386.670834	,1329.57405
36.48053028,1397.205811	,1320.925501
36.50653028,1355.706992	,1323.363745
36.53253028,1328.537788	,1266.181467
36.55853028,1316.264899	,1285.634049
36.58453028,1330.064826	,1273.07298
36.61053028,1282.940205	,1262.235928
36.63653028,1238.454678	,1291.542279
36.66253028,1237.826383	,1298.335336
36.68853028,1292.285005	,1308.41669
36.71453028,1285.560957	,1255.823586
36.74053028,1229.895044	,1249.926617
36.76653028,1229.773474	,1257.703998
36.79253028,1269.522432	,1241.567153
36.81853028,1315.74183	,1225.231729
36.84453028,1291.759946	,1234.313693
36.87053028,1306.741718	,1297.367458
36.89653028,1313.391985	,1277.957808
36.92253028,1293.028319	,1233.214906
36.94853028,1308.781508	,1274.932474
36.97453028,1379.035612	,1278.304125
37.00053028,1473.980044	,1275.547195
37.02653028,1576.17005	,1251.642075
37.05253028,1761.977668	,1255.375498
37.07853028,1966.119391	,1245.208556
37.10453028,2077.112601	,1206.459782
37.13053028,2122.369053	,1248.070489
37.15653028,2242.444674	,1258.140755
37.18253028,2350.934383	,1209.627472
37.20853028,2220.258869	,1217.097338
37.23453028,1994.58372	,1236.394254
37.26053028,1837.109199	,1233.515294
37.28653028,1738.716487	,1233.015749
37.31253028,1624.8252	,1258.773493
37.33853028,1491.199774	,1254.592585
37.36453028,1358.453109	,1249.35074
37.39053028,1281.284449	,1257.966752
37.41653028,1272.615379	,1211.364843
37.44253028,1238.942341	,1210.801897
37.46853028,1239.737514	,1214.93328
37.49453028,1271.559058	,1202.194149
37.52053028,1251.915694	,1243.188851
37.54653028,1118.395816	,1272.816943
37.57253028,1130.804729	,1242.723112
37.59853028,1206.171548	,1193.855375
37.62453028,1186.479086	,1208.332156
37.65053028,1170.76408	,1242.147046
37.67653028,1158.181654	,1235.965405
37.70253028,1192.291625	,1232.657225
37.72853028,1170.248993	,1235.256632
37.75453028,1122.356503	,1243.602429
37.78053028,1098.56036	,1233.772649
37.80653028,1134.671955	,1216.046789
37.83253028,1164.434664	,1210.942289
37.85853028,1189.982157	,1234.121905
37.88453028,1144.299422	,1245.059451
37.91053028,1135.570268	,1257.963751
37.93653028,1166.736173	,1219.334164
37.96253028,1171.804639	,1205.823659
37.98853028,1133.484153	,1273.803269
38.01453028,1090.041314	,1236.665187
38.04053028,1163.438718	,1237.129114
38.06653028,1162.124279	,1228.417233
38.09253028,1087.428981	,1223.142947
38.11853028,1142.858797	,1231.412022
38.14453028,1125.901632	,1249.20856
38.17053028,1103.272909	,1263.035478
38.19653028,1168.456483	,1268.105019
38.22253028,1167.661427	,1206.705923
38.24853028,1141.956093	,1213.599508
38.27453028,1108.324911	,1230.113112
38.30053028,1110.145341	,1235.307997
38.32653028,1100.189701	,1315.42201
38.35253028,1155.443401	,1282.111831
38.37853028,1238.29498	,1271.731985
38.40453028,1199.039385	,1255.471077
38.43053028,1093.427765	,1236.92855
38.45653028,1101.960829	,1262.552346
38.48253028,1139.00816	,1179.815663
38.50853028,1138.796442	,1224.188333
38.53453028,1132.04877	,1263.350843
38.56053028,1134.310166	,1327.20754
38.58653028,1163.00333	,1250.995958
38.61253028,1153.102553	,1225.253937
38.63853028,1174.582841	,1243.641369
38.66453028,1146.856734	,1188.676293
38.69053028,1179.637351	,1206.225156
38.71653028,1162.941028	,1185.137544
38.74253028,1266.459593	,1247.055644
38.76853028,1130.552759	,1254.733311
38.79453028,1193.701802	,1155.52239
38.82053028,1148.812016	,1251.619465
38.84653028,1129.589047	,1228.66476
38.87253028,1174.354728	,1266.007733
38.89853028,1177.364354	,1312.433335
38.92453028,1185.722947	,1273.565416
38.95053028,1168.054703	,1264.424467
38.97653028,1129.240251	,1315.106333
39.00253028,1123.849751	,1354.310908
39.02853028,1176.410892	,1372.48661
39.05453028,1196.871016	,1399.666131
39.08053028,1193.324863	,1379.839277
39.10653028,1151.906248	,1314.658452
39.13253028,1142.008181	,1363.379772
39.15853028,1142.790397	,1357.325633
39.18453028,1163.088002	,1390.397006
39.21053028,1219.325814	,1390.574262
39.23653028,1229.741555	,1423.128513
39.26253028,1264.394005	,1549.36379
39.28853028,1277.009148	,1602.198906
39.31453028,1300.859076	,1705.302122
39.34053028,1349.015649	,1931.615442
39.36653028,1447.934234	,2220.24477
39.39253028,1451.140236	,2626.641926
39.41853028,1432.229858	,3533.255423
39.44453028,1445.489344	,5060.728409
39.47053028,1454.999677	,7125.306571
39.49653028,1484.750093	,8842.609786
39.52253028,1595.856345	,8680.147798
39.54853028,1673.078884	,7157.273547
39.57453028,1795.488708	,6030.332571
39.60053028,2015.618802	,5579.643838
39.62653028,2333.932252	,4902.449243
39.65253028,2842.945793	,3586.856605
39.67853028,3775.031278	,2459.828308
39.70453028,5336.284078	,1951.319236
39.73053028,7163.79527	,1706.638493
39.75653028,8480.28481	,1538.880486
39.78253028,8395.763753	,1427.776224
39.80853028,7033.343231	,1351.424141
39.83453028,6016.964568	,1317.242421
39.86053028,5635.077701	,1326.216905
39.88653028,4831.815808	,1347.574137
39.91253028,3621.439451	,1322.380141
39.93853028,2603.207635	,1296.760791
39.96453028,1994.565545	,1342.973923
39.99053028,1668.064428	,1343.656776
40.01653028,1493.723355	,1294.645103
40.04253028,1408.087686	,1270.768668
40.06853028,1329.176326	,1223.003652
40.09453028,1293.434245	,1187.233996
40.12053028,1265.369674	,1207.628806
40.14653028,1221.767564	,1263.517173
40.17253028,1217.799191	,1280.356742
40.19853028,1222.091303	,1296.256932
40.22453028,1205.986041	,1304.25208
40.25053028,1187.45549	,1287.892387
40.27653028,1244.454795	,1279.720315
40.30253028,1261.097528	,1297.946564
40.32853028,1214.817566	,1278.976158
40.35453028,1279.423783	,1192.019162
40.38053028,1346.973031	,1224.304855
40.40653028,1368.999095	,1220.692179
40.43253028,1320.926291	,1199.447664
40.45853028,1263.720868	,1208.292518
40.48453028,1243.927401	,1202.075855
40.51053028,1218.721224	,1201.267694
40.53653028,1235.119612	,1209.164492
40.56253028,1192.457624	,1207.863172
40.58853028,1190.240337	,1219.802246
40.61453028,1156.257337	,1166.671681
40.64053028,1173.643399	,1189.041169
40.66653028,1132.745616	,1193.600761
40.69253028,1086.666451	,1186.32583
40.71853028,1115.280568	,1248.786541
40.74453028,1082.11468	,1215.132199
40.77053028,1069.35303	,1206.968025
40.79653028,1082.809025	,1119.050678
40.82253028,1030.850616	,1141.490771
40.84853028,1129.848063	,1208.283251
40.87453028,1074.414955	,1210.77297
40.90053028,1129.188865	,1209.547943
40.92653028,1112.035904	,1158.90632
40.95253028,1145.350835	,1148.370307
40.97853028,1124.490683	,1202.562637
41.00453028,1074.618605	,1241.466039
41.03053028,1159.656272	,1142.243843
41.05653028,1087.280099	,1169.654108
41.08253028,1111.026746	,1116.445515
41.10853028,1168.424219	,1144.552173
41.13453028,1103.4573	,1134.637186
41.16053028,1119.535013	,1190.463363
41.18653028,1148.900003	,1160.628486
41.21253028,1255.828399	,1115.08491
41.23853028,1204.611165	,1161.463721
41.26453028,1312.622654	,1201.148515
41.29053028,1379.904928	,1138.081693
41.31653028,1514.306991	,1212.702104
41.34253028,1631.964507	,1191.340965
41.36853028,1854.884787	,1198.458124
41.39453028,2029.718156	,1168.353923
41.42053028,2201.004084	,1107.191445
41.44653028,2128.651453	,1173.826723
41.47253028,1886.856195	,1171.846517
41.49853028,1762.320607	,1167.451894
41.52453028,1733.307574	,1140.632104
41.55053028,1637.998001	,1151.786134
41.57653028,1509.714312	,1135.101943
41.60253028,1432.397716	,1153.244691
41.62853028,1322.943502	,1139.377777
41.65453028,1347.979895	,1190.763921
41.68053028,1279.136513	,1183.974815
41.70653028,1204.513036	,1185.677074
41.73253028,1245.400902	,1128.616694
41.75853028,1149.992786	,1111.638062
41.78453028,1142.069586	,1153.911127
41.81053028,1144.157512	,1231.470467
41.83653028,1136.926369	,1189.430541
41.86253028,1065.229085	,1124.989642
41.88853028,1090.133285	,1120.373513
41.91453028,1066.100931	,1144.461552
41.94053028,1085.594747	,1172.904697
41.96653028,1038.602458	,1143.343907
41.99253028,1097.930958	,1169.179127
42.01853028,1085.660769	,1139.351826
42.04453028,1108.257113	,1117.327248
42.07053028,1057.89838	,1091.515843
42.09653028,1020.363604	,1115.358946
42.12253028,1018.356284	,1156.142672
42.14853028,1027.623808	,1146.852034
42.17453028,1063.304325	,1135.639317
42.20053028,1046.216578	,1142.842117
42.22653028,1044.570727	,1164.737533
42.25253028,1033.551387	,1108.045632
42.27853028,1049.949672	,1104.414403
42.30453028,1052.814535	,1139.405832
42.33053028,1009.279285	,1179.453308
42.35653028,1035.881954	,1146.459932
42.38253028,1028.75475	,1117.667566
42.40853028,996.8846572	,1139.05346
42.43453028,1015.372115	,1157.777042
42.46053028,1023.830405	,1142.90238
42.48653028,1033.836836	,1104.666282
42.51253028,1039.825388	,1098.3815
42.53853028,1104.872884	,1125.204867
42.56453028,1146.693392	,1131.02109
42.59053028,1105.866777	,1120.259587
42.61653028,1058.309276	,1145.819842
42.64253028,1002.408432	,1151.905623
42.66853028,1025.6488	,1152.140788
42.69453028,1035.552243	,1172.651894
42.72053028,1028.947126	,1145.249737
42.74653028,1062.317197	,1111.098225
42.77253028,1046.85834	,1105.470722
42.79853028,1034.995182	,1140.806556
42.82453028,1018.632683	,1164.896689
42.85053028,1035.063558	,1166.790372
42.87653028,1048.070584	,1171.668614
42.90253028,1103.533997	,1133.670832
42.92853028,1075.993177	,1180.770993
42.95453028,1063.698236	,1206.657664
42.98053028,1111.14811	,1157.742601
43.00653028,1079.890268	,1152.380745
43.03253028,1062.287793	,1142.641221
43.05853028,1020.351812	,1141.047419
43.08453028,1050.497588	,1177.750461
43.11053028,1081.733799	,1169.473928
43.13653028,1092.097294	,1182.081273
43.16253028,1124.024532	,1176.899992
43.18853028,1111.378844	,1120.555201
43.21453028,1057.384616	,1159.659964
43.24053028,1049.328763	,1194.726061
43.26653028,1078.145007	,1182.230245
43.29253028,1042.166588	,1204.34957
43.31853028,1007.403151	,1164.84724
43.34453028,1049.275121	,1189.193234
43.37053028,1093.239438	,1186.512504
43.39653028,1063.864119	,1172.811443
43.42253028,1059.51632	,1192.277513
43.44853028,1081.227547	,1222.024137
43.47453028,1013.656372	,1222.46803
43.50053028,1101.759241	,1189.888692
43.52653028,1099.973991	,1204.012523
43.55253028,1049.539302	,1164.891839
43.57853028,1077.957023	,1227.964162
43.60453028,1056.182789	,1262.073813
43.63053028,1129.761409	,1324.593352
43.65653028,1090.073398	,1293.894252
43.68253028,1090.506744	,1280.737213
43.70853028,1081.778954	,1327.604381
43.73453028,1076.936027	,1342.267801
43.76053028,1076.459746	,1405.317765
43.78653028,1130.783903	,1492.747345
43.81253028,1117.276366	,1538.749018
43.83853028,1160.839786	,1658.548425
43.86453028,1132.406724	,1829.63518
43.89053028,1112.481175	,2023.377083
43.91653028,1159.363116	,2402.023571
43.94253028,1181.095165	,3064.492032
43.96853028,1139.411403	,3796.400438
43.99453028,1193.209326	,4780.207323
44.02053028,1236.859739	,5412.145482
44.04653028,1152.907548	,4785.900382
44.07253028,1246.585602	,4491.043054
44.09853028,1267.773317	,4854.547221
44.12453028,1333.573242	,5669.09657
44.15053028,1358.673574	,6766.124814
44.17653028,1512.75845	,8051.535371
44.20253028,1607.160291	,9204.290115
44.22853028,1749.496605	,8535.013361
44.25453028,1916.206416	,7011.740236
44.28053028,2246.869794	,6014.387853
44.30653028,2726.154565	,5553.004332
44.33253028,3503.903035	,5354.816109
44.35853028,4615.526959	,4345.22372
44.38453028,6014.910167	,3328.122233
44.41053028,7156.286273	,2437.248632
44.43653028,7471.387379	,2008.548779
44.46253028,7263.842531	,1815.206643
44.48853028,7403.275481	,1657.804345
44.51453028,8016.182881	,1489.557971
44.54053028,8133.041419	,1445.466993
44.56653028,8018.130573	,1407.934682
44.59253028,7853.694316	,1397.969437
44.61853028,7735.786627	,1358.793879
44.64453028,6933.729298	,1315.339626
44.67053028,5814.15375	,1273.47219
44.69653028,5063.205903	,1304.479822
44.72253028,4613.795817	,1278.260291
44.74853028,4051.78576	,1199.153756
44.77453028,3375.323047	,1211.539676
44.80053028,2645.332153	,1246.331349
44.82653028,2193.380021	,1223.291562
44.85253028,1975.094995	,1159.318805
44.87853028,1773.167865	,1161.770073
44.90453028,1572.674788	,1218.959893
44.93053028,1415.943524	,1248.644531
44.95653028,1370.261415	,1211.571819
44.98253028,1411.587206	,1157.504327
45.00853028,1334.115653	,1140.107574
45.03453028,1217.161217	,1162.060064
45.06053028,1166.693939	,1181.068207
45.08653028,1146.00821	,1193.447628
45.11253028,1131.216854	,1192.27755
45.13853028,1140.014059	,1143.998717
45.16453028,1127.554256	,1136.741474
45.19053028,1107.813283	,1180.492429
45.21653028,1112.371074	,1169.085774
45.24253028,1089.642642	,1157.119585
45.26853028,1108.933222	,1185.917465
45.29453028,1135.079263	,1159.244949
45.32053028,1120.702252	,1117.758405
45.34653028,1125.103963	,1140.207385
45.37253028,1144.758667	,1146.328774
45.39853028,1173.050033	,1148.644862
45.42453028,1220.600034	,1170.708294
45.45053028,1262.487141	,1174.676486
45.47653028,1255.208729	,1201.285794
45.50253028,1200.119218	,1189.920588
45.52853028,1180.606902	,1145.169521
45.55453028,1178.585099	,1151.34959
45.58053028,1192.202944	,1165.265444
45.60653028,1125.93714	,1189.436422
45.63253028,1113.804916	,1188.994076
45.65853028,1084.343097	,1215.696191
45.68453028,1100.597974	,1248.910858
45.71053028,1105.571334	,1271.02493
45.73653028,1090.156705	,1357.512158
45.76253028,1044.745607	,1406.984576
45.78853028,1059.125305	,1509.96207
45.81453028,1100.861276	,1707.185112
45.84053028,1101.918094	,1866.331015
45.86653028,1118.675144	,2223.124854
45.89253028,1058.013541	,2642.437716
45.91853028,1095.543899	,3034.046099
45.94453028,1149.092049	,3048.008266
45.97053028,1178.261964	,2762.993262
45.99653028,1172.891446	,2585.36939
46.02253028,1263.166277	,2362.549635
46.04853028,1352.971795	,2358.467997
46.07453028,1454.869741	,2141.290886
46.10053028,1529.804131	,1891.225651
46.12653028,1731.318402	,1667.106744
46.15253028,1918.785065	,1442.355714
46.17853028,2295.001377	,1348.944931
46.20453028,2678.121112	,1326.716402
46.23053028,2953.514676	,1276.768006
46.25653028,3017.831741	,1164.521766
46.28253028,2771.781454	,1171.135252
46.30853028,2525.328562	,1167.817291
46.33453028,2402.221076	,1076.182114
46.36053028,2291.525568	,1082.466846
46.38653028,2128.405253	,1154.482083
46.41253028,1893.219338	,1213.318243
46.43853028,1551.301712	,1092.917184
46.46453028,1373.087719	,1070.145396
46.49053028,1340.518507	,1148.735969
46.51653028,1226.029522	,1049.666803
46.54253028,1218.187393	,1114.506653
46.56853028,1169.336442	,1102.692624
46.59453028,1129.230624	,1124.674537
46.62053028,1084.954299	,1087.692405
46.64653028,1057.043194	,1108.123103
46.67253028,1006.528557	,1115.496141
46.69853028,1038.1985	,1158.532798
46.72453028,1049.166408	,1103.947047
46.75053028,1045.582758	,1108.512246
46.77653028,1025.608051	,1070.476548
46.80253028,1045.496741	,1106.526544
46.82853028,1065.253699	,1012.965684
46.85453028,1057.020737	,1048.406262
46.88053028,1009.905024	,1063.018972
46.90653028,972.9463925	,1059.881037
46.93253028,968.6377313	,1109.562506
46.95853028,939.2039292	,1087.983071
46.98453028,921.6642442	,1060.118444
47.01053028,955.1467889	,1049.507961
47.03653028,954.9222731	,1089.121809
47.06253028,962.7283903	,1065.779871
47.08853028,996.2433744	,1131.354605
47.11453028,1048.528994	,1098.566569
47.14053028,994.5520669	,1130.533411
47.16653028,1010.672249	,1114.15226
47.19253028,1004.519821	,1075.939103
47.21853028,976.9360664	,1068.83298
47.24453028,1040.041862	,1076.971873
47.27053028,1098.4679	,1085.499783
47.29653028,1070.259851	,1079.732404
47.32253028,1056.339771	,1050.679559
47.34853028,1054.411281	,1043.260357
47.37453028,1068.175038	,1042.773993
47.40053028,1048.989177	,1079.85134
47.42653028,1068.738982	,1058.127004
47.45253028,1059.16007	,1056.068629
47.47853028,1068.538315	,1068.579514
47.50453028,1004.604595	,1028.194546
47.53053028,981.30332	,1009.053692
47.55653028,979.1835338	,1046.913044
47.58253028,984.2694355	,1026.752088
47.60853028,962.9846843	,993.5645779
47.63453028,944.052757	,1052.047326
47.66053028,985.1896069	,1033.878897
47.68653028,982.9827095	,1029.251172
47.71253028,945.0973679	,1046.492891
47.73853028,942.6407994	,1042.370181
47.76453028,957.48047	,1055.546131
47.79053028,975.7203109	,1029.413503
47.81653028,959.6616652	,1066.352036
47.84253028,926.6662398	,1084.816755
47.86853028,931.3373072	,1052.210644
47.89453028,927.0074001	,1061.835612
47.92053028,936.4301187	,1042.487436
47.94653028,933.4478572	,1007.586236
47.97253028,923.6720322	,1021.69479
47.99853028,971.9210668	,1060.986711
48.02453028,941.2889201	,1051.542587
48.05053028,952.2130048	,1040.965224
48.07653028,987.8495577	,1003.768618
48.10253028,912.4143695	,1032.357004
48.12853028,922.214663	,1035.933507
48.15453028,983.3201217	,1061.665241
48.18053028,987.2817162	,1039.001771
48.20653028,936.0920486	,1069.422273
48.23253028,925.2001717	,1052.175285
48.25853028,933.244443	,1054.219051
48.28453028,930.9147553	,1059.934706
48.31053028,924.7988112	,1006.105961
48.33653028,929.0860387	,999.5413187
48.36253028,901.8493887	,1070.738037
48.38853028,910.8105064	,1076.500686
48.41453028,959.7515822	,1085.765032
48.44053028,970.891176	,1065.444189
48.46653028,944.9964305	,1080.498706
48.49253028,947.524786	,1039.684151
48.51853028,930.8834299	,996.2172806
48.54453028,976.2163756	,1005.016353
48.57053028,997.0173724	,1029.585137
48.59653028,935.7239725	,1000.17195
48.62253028,896.166738	,1031.488343
48.64853028,941.925422	,1124.286536
48.67453028,995.843406	,1061.802377
48.70053028,973.0811168	,1048.252052
48.72653028,931.3633656	,1013.286795
48.75253028,873.1098207	,1047.14844
48.77853028,1009.232389	,993.2259303
48.80453028,983.2671358	,1023.353711
48.83053028,952.1035829	,1059.090353
48.85653028,972.9467331	,1027.586849
48.88253028,975.5731307	,1004.285219
48.90853028,991.3503355	,1035.845618
48.93453028,924.5775049	,1060.412521
48.96053028,1009.918985	,993.2196946
48.98653028,1033.781885	,975.1646268
49.01253028,1120.672241	,979.9205674
49.03853028,1197.845187	,976.8375647
49.06453028,1353.30034	,1047.050295
49.09053028,1514.683012	,1070.812161
49.11653028,1396.213478	,1007.181198
49.14253028,1374.569373	,1040.02828
49.16853028,1303.775406	,995.7880258
49.19453028,1333.384136	,961.6323047
49.22053028,1204.031896	,1003.352005
49.24653028,1253.815526	,963.1181736
49.27253028,1132.555106	,1021.811375
49.29853028,1012.503226	,1004.193855
49.32453028,1029.988553	,1023.670178
49.35053028,908.0280131	,1069.750136
49.37653028,904.4827299	,991.1421938
49.40253028,955.6207459	,995.5738827
49.42853028,980.263286	,1042.010937
49.45453028,954.008297	,1025.9791
49.48053028,938.0479393	,1059.098845
49.50653028,919.3452238	,1081.836044
49.53253028,985.9750757	,1028.209803
49.55853028,936.7609038	,1029.019181
49.58453028,920.3999475	,1043.253996
49.61053028,969.9916538	,1038.073356
49.63653028,939.9146188	,1057.161884
49.66253028,926.459481	,1037.479359
49.68853028,932.1159811	,1038.407731
49.71453028,966.4180839	,982.9684518
49.74053028,947.9973083	,1026.489317
49.76653028,944.6120279	,1079.566202
49.79253028,938.3186877	,1036.707213
49.81853028,971.4254383	,1043.856903
49.84453028,906.4349667	,1074.02036
49.87053028,881.3374071	,1050.765927
49.89653028,913.7489417	,1045.903949
49.92253028,936.4486968	,1047.984224
49.94853028,942.1987928	,1040.211688
49.97453028,881.487787	,1041.588629
50.00053028,923.7729562	,1040.140227
50.02653028,942.7949708	,1014.52624
50.05253028,908.7664602	,991.0117818
50.07853028,935.9682065	,988.6958368
50.10453028,973.1045173	,1025.485353
50.13053028,950.0687674	,1028.373612
50.15653028,932.5169639	,1041.334587
50.18253028,921.778562	,1035.27673
50.20853028,917.6587461	,1043.007464
50.23453028,936.9998716	,1041.350675
50.26053028,927.7365467	,1042.005241
50.28653028,912.148423	,1052.188288
50.31253028,955.5258575	,1083.220087
50.33853028,975.4751569	,1074.27197
50.36453028,952.9381018	,1024.375616
50.39053028,932.1323162	,1012.015626
50.41653028,907.7744597	,1002.261034
50.44253028,894.1985499	,1026.326092
50.46853028,905.2526182	,1078.228727
50.49453028,932.5828214	,1046.758776
50.52053028,948.9138062	,1035.739228
50.54653028,959.3686392	,1043.538632
50.57253028,930.0532099	,1014.51829
50.59853028,897.578561	,1072.085572
50.62453028,939.5476041	,1054.776641
50.65053028,941.2680019	,1039.591474
50.67653028,892.5269802	,1059.223918
50.70253028,894.1634492	,1024.980359
50.72853028,915.1758431	,1037.013718
50.75453028,931.0066696	,1057.878469
50.78053028,934.8230526	,1035.680955
50.80653028,970.9912271	,1046.615075
50.83253028,996.6044466	,1049.091971
50.85853028,931.0550808	,1066.174551
50.88453028,925.3192528	,1038.861815
50.91053028,932.7670968	,1033.333659
50.93653028,964.8327887	,1070.254745
50.96253028,950.896667	,1106.902132
50.98853028,950.0089049	,1093.256635
51.01453028,944.1589597	,1098.462503
51.04053028,913.2259393	,1120.506142
51.06653028,930.6140559	,1234.053437
51.09253028,939.7430677	,1322.695468
51.11853028,892.5823124	,1269.674518
51.14453028,923.9815997	,1305.608291
51.17053028,967.9342602	,1409.179887
51.19653028,924.7907263	,1620.374404
51.22253028,966.2939593	,1819.010726
51.24853028,970.7499386	,2179.386629
51.27453028,1003.304401	,2746.233287
51.30053028,977.9073636	,3627.209505
51.32653028,1003.374155	,4804.883474
51.35253028,981.6030747	,5320.149934
51.37853028,951.5381012	,4770.408483
51.40453028,1007.625711	,3765.655405
51.43053028,1067.732476	,3497.490821
51.45653028,1057.065201	,3731.655145
51.48253028,1158.110124	,4115.956811
51.50853028,1139.708841	,3976.232847
51.53453028,1198.570376	,3827.381719
51.56053028,1306.994579	,3641.97689
51.58653028,1392.063434	,3627.747599
51.61253028,1592.74142	,3283.727333
51.63853028,1722.315801	,2639.715448
51.66453028,2044.107349	,2321.930773
51.69053028,2468.850701	,2313.020073
51.71653028,2958.920585	,2302.129839
51.74253028,3503.884272	,2085.483403
51.76853028,4109.557105	,1827.878151
51.79453028,4885.43607	,1509.946753
51.82053028,5756.872745	,1440.008178
51.84653028,5746.514171	,1235.823042
51.87253028,5051.893437	,1187.660696
51.89853028,4121.152031	,1148.196603
51.92453028,3881.160206	,1146.828967
51.95053028,3980.287461	,1127.197944
51.97653028,3858.555272	,1131.241922
52.00253028,3495.056631	,1058.03462
52.02853028,2993.50798	,1057.585446
52.05453028,2657.069586	,1080.370286
52.08053028,2496.615746	,1157.171942
52.10653028,2188.453488	,1131.330149
52.13253028,1954.537422	,1141.457289
52.15853028,1779.26458	,1051.414094
52.18453028,1701.96955	,1076.428194
52.21053028,1626.117282	,1029.323492
52.23653028,1547.502336	,1031.62364
52.26253028,1430.999375	,980.5322411
52.28853028,1374.467308	,1008.978165
52.31453028,1198.477501	,1025.053363
52.34053028,1146.759805	,1006.465873
52.36653028,1144.041496	,1020.032529
52.39253028,1072.026974	,1016.762646
52.41853028,1145.622794	,1016.616507
52.44453028,1098.576293	,1033.669861
52.47053028,1067.517721	,1010.522618
52.49653028,1168.670738	,1026.383443
52.52253028,1233.474379	,1016.495186
52.54853028,1283.345377	,989.2003435
52.57453028,1336.127306	,1004.851968
52.60053028,1344.985562	,1028.600936
52.62653028,1260.069225	,983.6166958
52.65253028,1178.325508	,941.7249948
52.67853028,1189.381086	,975.7177954
52.70453028,1210.846577	,992.4302292
52.73053028,1205.981447	,985.1988999
52.75653028,1132.057206	,995.270411
52.78253028,1017.557916	,973.279621
52.80853028,990.6341686	,980.0827579
52.83453028,974.475666	,984.6783374
52.86053028,947.241065	,934.3928901
52.88653028,926.5368465	,928.4519629
52.91253028,915.2730698	,994.3388239
52.93853028,920.0533893	,971.7224682
52.96453028,929.7358898	,935.0325774
52.99053028,938.0067197	,981.1997581
53.01653028,934.0574592	,954.6922039
53.04253028,885.9860974	,927.0960259
53.06853028,847.5349033	,945.108819
53.09453028,869.9956834	,941.357105
53.12053028,862.1851857	,960.8534098
53.14653028,861.6421917	,970.7872863
53.17253028,899.346629	,977.9894346
